ConclDir;ConclQ;breaktype;code;correctness;datetime;givenanswer;givenanswertext;nouns;ordering;ordertext;p1;p2;sequence;syllog;time;validConclusions;vpid;cid
NVC;NVC;default;MNWGCV;1;2016-07-05T08:30:21-04:00;-1;Space: No conclusion is possible;novelists,travelers,analysts;7;Oq,Iq,Aq,Eq;Premise 1: No novelists are travelers;Premise 2: No analysts are travelers;21;EE3;13397;NVC;367;MNWGCV
CA;O;calculations;JBHTQK;1;2016-07-05T08:30:45-04:00;9;9: Some trainers are not designers;designers,architects,trainers;0;Aq,Iq,Oq,Eq;Premise 1: No architects are designers;Premise 2: Some architects are trainers;40;EI4;11740;Oca;352;JBHTQK
CA;E;calculations;UFAXGM;0;2016-07-05T07:30:14-05:00;0;0: No judges are porters;porters,brewers,judges;4;Iq,Oq,Aq,Eq;Premise 1: Some porters are not brewers;Premise 2: All brewers are judges;16;OA1;1410;NVC;380;UFAXGM
AC;I;images;DBHHZZ;0;2016-07-05T08:30:43-04:00;3;3: Some cashiers are poets;cashiers,waiters,poets;3;Eq,Oq,Iq,Aq;Premise 1: Some waiters are cashiers;Premise 2: Some waiters are not poets;6;IO4;14896;NVC;371;DBHHZZ
CA;I;default;WDTTBI;0;2016-07-05T08:30:44-04:00;9;9: Some editors are soldiers;soldiers,editors,florists;3;Eq,Oq,Iq,Aq;Premise 1: All soldiers are editors;NA;0;A_1;13228;NVC;387;WDTTBI
AC;O;calculations;OUGSBA;1;2016-07-05T07:31:12-05:00;3;3: Some soldiers are not florists;soldiers,editors,florists;0;Aq,Iq,Oq,Eq;Premise 1: No soldiers are editors;Premise 2: All florists are editors;3;EA3;29104;Eac,Eca,Oac,Oca;376;OUGSBA
NVC;NVC;images;KKCVGH;0;2016-07-05T08:30:46-04:00;-1;Space: No conclusion is possible;students,buyers,cyclists;2;Eq,Aq,Iq,Oq;Premise 1: All students are buyers;Premise 2: No cyclists are buyers;18;AE3;11690;Eac,Eca,Oac,Oca;370;KKCVGH
AC;E;calculations;RBMPFK;0;2016-07-05T08:30:46-04:00;4;4: No secretaries are brokers;secretaries,agents,brokers;7;Oq,Iq,Aq,Eq;Premise 1: Some secretaries are not agents;Premise 2: All brokers are agents;43;OA3;4707;Oac;359;RBMPFK
AC;O;calculations;UFAXGM;1;2016-07-05T07:30:18-05:00;2;2: Some cyclists are not buyers;cyclists,students,buyers;4;Iq,Oq,Aq,Eq;Premise 1: Some cyclists are students;Premise 2: No buyers are students;17;IE3;1468;Oac;380;UFAXGM
AC;I;default;NXVYJP;0;2016-07-05T05:30:45-07:00;4;4: Some skaters are climbers;skaters,climbers,therapists;1;Aq,Eq,Oq,Iq;Premise 1: Some skaters are climbers;NA;2;I_1;5760;NVC;385;NXVYJP
AC;I;default;BALKVO;0;2016-07-05T08:38:19-04:00;3;3: Some farmers are scholars;farmers,assistants,scholars;2;Eq,Aq,Iq,Oq;Premise 1: Some assistants are not farmers;Premise 2: All scholars are assistants;29;OA2;20064;NVC;362;BALKVO
AC;I;calculations;ROPYFX;0;2016-07-05T08:30:45-04:00;1;1: Some tellers are doctors;tellers,climbers,doctors;5;Iq,Oq,Eq,Aq;Premise 1: All tellers are climbers;Premise 2: Some climbers are doctors;34;AI1;11806;NVC;333;ROPYFX
CA;I;calculations;MDXJSL;0;2016-07-05T08:30:45-04:00;0;0: Some therapists are skaters;skaters,climbers,therapists;1;Aq,Eq,Oq,Iq;Premise 1: Some skaters are not climbers;Premise 2: No climbers are therapists;6;OE1;22207;NVC;377;MDXJSL
CA;A;default;LOIAQP;0;2016-07-05T05:30:51-07:00;0;0: All dancers are typists;typists,dancers,boxers;5;Iq,Oq,Eq,Aq;Premise 1: All typists are dancers;NA;0;A_1;26292;NVC;389;LOIAQP
AC;I;default;WMXPPG;0;2016-07-05T08:30:51-04:00;4;4: Some artists are planners;artists,surfers,planners;1;Aq,Eq,Oq,Iq;Premise 1: Some artists are surfers;Premise 2: Some planners are surfers;20;II3;38152;NVC;361;WMXPPG
NVC;NVC;calculations;VQMSLO;0;2016-07-05T08:30:50-04:00;-1;Space: No conclusion is possible;campers,fencers,engineers;6;Oq,Iq,Eq,Aq;Premise 1: Some fencers are campers;Premise 2: No engineers are fencers;42;IE2;11110;Oac;358;VQMSLO
NVC;NVC;default;RAXUPV;1;2016-07-05T07:30:49-05:00;-1;Space: No conclusion is possible;scholars,farmers,assistants;0;Aq,Iq,Oq,Eq;Premise 1: No scholars are farmers;Premise 2: No farmers are assistants;22;EE1;23074;NVC;360;RAXUPV
AC;O;images;SZHNZT;0;2016-07-05T08:30:52-04:00;3;3: Some typists are not boxers;typists,dancers,boxers;1;Aq,Eq,Oq,Iq;Premise 1: Some typists are not dancers;Premise 2: Some dancers are not boxers;15;OO1;18177;NVC;369;SZHNZT
AC;E;calculations;BNNBAQ;1;2016-07-05T08:30:55-04:00;1;1: No poets are cashiers;poets,waiters,cashiers;2;Eq,Aq,Iq,Oq;Premise 1: No poets are waiters;Premise 2: All cashiers are waiters;3;EA3;24748;Eac,Eca,Oac,Oca;378;BNNBAQ
AC;O;default;NXVYJP;0;2016-07-05T05:30:51-07:00;3;3: Some pilots are not singers;pilots,singers,tailors;1;Aq,Eq,Oq,Iq;Premise 1: Some pilots are not singers;NA;3;O_1;4315;NVC;385;NXVYJP
CA;O;images;VGYRLT;0;2016-07-05T13:30:46+01:00;7;7: Some buyers are not cyclists;cyclists,students,buyers;6;Oq,Iq,Eq,Aq;Premise 1: Some cyclists are not students;Premise 2: All buyers are students;4;OA3;65339;Oac;374;VGYRLT
AC;O;images;TTOIVF;0;2016-07-05T08:30:56-04:00;2;2: Some auditors are not painters;auditors,cleaners,painters;5;Iq,Oq,Eq,Aq;Premise 1: Some auditors are cleaners;Premise 2: Some painters are not cleaners;57;IO3;18322;NVC;325;TTOIVF
AC;A;calculations;UFAXGM;0;2016-07-05T07:30:29-05:00;3;3: All florists are soldiers;florists,editors,soldiers;4;Iq,Oq,Aq,Eq;Premise 1: Some florists are editors;Premise 2: All soldiers are editors;18;IA3;2124;NVC;380;UFAXGM
AC;E;calculations;RBMPFK;0;2016-07-05T08:30:58-04:00;4;4: No porters are brewers;porters,judges,brewers;7;Oq,Iq,Aq,Eq;Premise 1: All judges are porters;Premise 2: No brewers are judges;44;AE2;9757;Oac;359;RBMPFK
CA;A;calculations;JBHTQK;1;2016-07-05T08:31:01-04:00;7;7: All scholars are assistants;assistants,farmers,scholars;0;Aq,Iq,Oq,Eq;Premise 1: All farmers are assistants;Premise 2: All scholars are farmers;41;AA2;14597;Aca,Iac,Ica;352;JBHTQK
CA;O;images;DBHHZZ;0;2016-07-05T08:30:58-04:00;8;8: Some painters are not cleaners;cleaners,auditors,painters;3;Eq,Oq,Iq,Aq;Premise 1: Some auditors are not cleaners;Premise 2: All painters are auditors;7;OA2;13355;NVC;371;DBHHZZ
AC;I;default;RAXUPV;0;2016-07-05T07:30:57-05:00;2;2: Some climbers are therapists;climbers,skaters,therapists;0;Aq,Iq,Oq,Eq;Premise 1: Some skaters are climbers;Premise 2: Some skaters are therapists;23;II4;6389;NVC;360;RAXUPV
CA;I;images;SORCMA;1;2016-07-05T08:30:53-04:00;7;7: Some bankers are golfers;golfers,teachers,bankers;4;Iq,Oq,Aq,Eq;Premise 1: Some golfers are teachers;Premise 2: All teachers are bankers;14;IA1;28830;Iac,Ica;372;SORCMA
NVC;NVC;calculations;VQMSLO;0;2016-07-05T08:31:00-04:00;-1;Space: No conclusion is possible;climbers,doctors,tellers;6;Oq,Iq,Eq,Aq;Premise 1: All doctors are climbers;Premise 2: No tellers are doctors;43;AE2;7976;Oac;358;VQMSLO
CA;O;calculations;UFAXGM;0;2016-07-05T07:30:32-05:00;8;8: Some novelists are not travelers;travelers,analysts,novelists;4;Iq,Oq,Aq,Eq;Premise 1: All analysts are travelers;Premise 2: Some analysts are novelists;19;AI4;1528;Iac,Ica;380;UFAXGM
CA;O;default;OPRVJN;0;2016-07-05T08:30:59-04:00;9;9: Some novelists are not travelers;travelers,analysts,novelists;1;Aq,Eq,Oq,Iq;Premise 1: Some analysts are travelers;Premise 2: No novelists are analysts;27;IE2;59793;Oac;337;OPRVJN
AC;I;calculations;UFAXGM;0;2016-07-05T07:30:35-05:00;1;1: Some typists are dancers;typists,boxers,dancers;4;Iq,Oq,Aq,Eq;Premise 1: No boxers are typists;Premise 2: All dancers are boxers;20;EA2;1172;Eac,Eca,Oac,Oca;380;UFAXGM
CA;E;calculations;UFAXGM;1;2016-07-05T07:30:38-05:00;0;0: No agents are secretaries;secretaries,brokers,agents;4;Iq,Oq,Aq,Eq;Premise 1: All secretaries are brokers;Premise 2: No agents are brokers;21;AE3;1422;Eac,Eca,Oac,Oca;380;UFAXGM
CA;O;images;TTOIVF;0;2016-07-05T08:31:08-04:00;8;8: Some actors are not drillers;drillers,nurses,actors;5;Iq,Oq,Eq,Aq;Premise 1: No drillers are nurses;Premise 2: Some nurses are not actors;58;EO1;10584;NVC;325;TTOIVF
CA;O;calculations;SMKISI;0;2016-07-05T08:31:07-04:00;7;7: Some painters are not cleaners;cleaners,auditors,painters;6;Oq,Iq,Eq,Aq;Premise 1: All auditors are cleaners;Premise 2: Some painters are auditors;0;AI2;11846;Iac,Ica;382;SMKISI
NVC;NVC;calculations;VQMSLO;1;2016-07-05T08:31:08-04:00;-1;Space: No conclusion is possible;bakers,sculptors,gamblers;6;Oq,Iq,Eq,Aq;Premise 1: All bakers are sculptors;Premise 2: Some gamblers are sculptors;44;AI3;6242;NVC;358;VQMSLO
CA;I;default;MNWGCV;0;2016-07-05T08:30:49-04:00;8;8: Some judges are brewers;brewers,porters,judges;7;Oq,Iq,Aq,Eq;Premise 1: Some porters are brewers;Premise 2: All judges are porters;22;IA2;26093;NVC;367;MNWGCV
AC;O;calculations;RBMPFK;1;2016-07-05T08:31:08-04:00;1;1: Some students are not cyclists;students,buyers,cyclists;7;Oq,Iq,Aq,Eq;Premise 1: Some buyers are students;Premise 2: No buyers are cyclists;45;IE4;8665;Oac;359;RBMPFK
CA;E;calculations;JBHTQK;0;2016-07-05T08:31:11-04:00;0;0: No managers are models;models,clerks,managers;0;Aq,Iq,Oq,Eq;Premise 1: All clerks are models;Premise 2: No clerks are managers;42;AE4;8186;Oac;352;JBHTQK
AC;I;default;BALKVO;1;2016-07-05T08:38:41-04:00;3;3: Some actors are nurses;actors,drillers,nurses;2;Eq,Aq,Iq,Oq;Premise 1: All drillers are actors;Premise 2: All nurses are drillers;30;AA2;18102;Aca,Iac,Ica;362;BALKVO
CA;O;calculations;UFAXGM;0;2016-07-05T07:30:41-05:00;8;8: Some climbers are not skaters;skaters,therapists,climbers;4;Iq,Oq,Aq,Eq;Premise 1: No therapists are skaters;Premise 2: Some therapists are not climbers;22;EO4;1281;NVC;380;UFAXGM
NVC;NVC;calculations;ROPYFX;1;2016-07-05T08:31:08-04:00;-1;Space: No conclusion is possible;carpenters,divers,linguists;5;Iq,Oq,Eq,Aq;Premise 1: Some divers are not carpenters;Premise 2: No divers are linguists;35;OE4;21153;NVC;333;ROPYFX
NVC;NVC;images;VGYRLT;0;2016-07-05T13:31:03+01:00;-1;Space: No conclusion is possible;opticians,boxers,actuaries;6;Oq,Iq,Eq,Aq;Premise 1: Some opticians are boxers;Premise 2: No actuaries are boxers;5;IE3;15076;Oac;374;VGYRLT
CA;E;default;LOIAQP;0;2016-07-05T05:31:13-07:00;9;9: No athletes are hunters;hunters,athletes,lawyers;5;Iq,Oq,Eq,Aq;Premise 1: No hunters are athletes;NA;1;E_1;20253;NVC;389;LOIAQP
AC;I;calculations;MDXJSL;0;2016-07-05T08:31:08-04:00;4;4: Some nurses are actors;nurses,drillers,actors;1;Aq,Eq,Oq,Iq;Premise 1: All drillers are nurses;Premise 2: Some drillers are not actors;7;AO4;21650;Oac;377;MDXJSL
AC;I;images;NRUCLE;1;2016-07-05T08:31:15-04:00;1;1: Some painters are actors;painters,workers,actors;5;Iq,Oq,Eq,Aq;Premise 1: All workers are painters;Premise 2: Some workers are actors;11;AI4;34933;Iac,Ica;373;NRUCLE
CA;A;calculations;UFAXGM;1;2016-07-05T07:30:43-05:00;9;9: All golfers are bankers;bankers,teachers,golfers;4;Iq,Oq,Aq,Eq;Premise 1: All teachers are bankers;Premise 2: All golfers are teachers;23;AA2;1422;Aca,Iac,Ica;380;UFAXGM
AC;A;calculations;QQBOGG;0;2016-07-05T08:31:11-04:00;4;4: All buyers are students;buyers,students,cyclists;3;Eq,Oq,Iq,Aq;Premise 1: All buyers are students;NA;0;A_1;6132;NVC;379;QQBOGG
AC;E;default;WDTTBI;0;2016-07-05T08:31:15-04:00;1;1: No drillers are actors;drillers,actors,nurses;3;Eq,Oq,Iq,Aq;Premise 1: No drillers are actors;NA;1;E_1;28423;NVC;387;WDTTBI
AC;O;calculations;UFAXGM;0;2016-07-05T07:30:46-05:00;2;2: Some workers are not painters;workers,actors,painters;4;Iq,Oq,Aq,Eq;Premise 1: All workers are actors;Premise 2: Some actors are painters;24;AI1;1109;NVC;380;UFAXGM
CA;E;calculations;PQPLWC;0;2016-07-05T08:31:20-04:00;7;7: No chefs are runners;runners,scientists,chefs;3;Eq,Oq,Iq,Aq;Premise 1: No scientists are runners;Premise 2: Some chefs are scientists;27;EI2;36248;Oca;355;PQPLWC
CA;I;calculations;VQMSLO;1;2016-07-05T08:31:16-04:00;8;8: Some novelists are travelers;travelers,analysts,novelists;6;Oq,Iq,Eq,Aq;Premise 1: All analysts are travelers;Premise 2: All analysts are novelists;45;AA4;7134;Iac,Ica;358;VQMSLO
CA;E;default;WXWCJZ;0;2016-07-05T08:31:17-04:00;7;7: No buyers are students;students,cyclists,buyers;3;Eq,Oq,Iq,Aq;Premise 1: No cyclists are students;Premise 2: Some buyers are not cyclists;37;EO2;302226;NVC;339;WXWCJZ
CA;I;calculations;TXTFLX;0;2016-07-05T08:31:16-04:00;7;7: Some florists are editors;editors,soldiers,florists;5;Iq,Oq,Eq,Aq;Premise 1: No editors are soldiers;Premise 2: No soldiers are florists;33;EE1;43027;NVC;357;TXTFLX
CA;O;calculations;SMKISI;1;2016-07-05T08:31:17-04:00;7;7: Some counselors are not joggers;joggers,riders,counselors;6;Oq,Iq,Eq,Aq;Premise 1: No joggers are riders;Premise 2: All counselors are riders;1;EA3;8536;Eac,Eca,Oac,Oca;382;SMKISI
NVC;NVC;calculations;UFAXGM;1;2016-07-05T07:30:50-05:00;-1;Space: No conclusion is possible;bakers,sculptors,gamblers;4;Iq,Oq,Aq,Eq;Premise 1: Some sculptors are not bakers;Premise 2: No sculptors are gamblers;25;OE4;2234;NVC;380;UFAXGM
CA;O;images;SZHNZT;0;2016-07-05T08:31:20-04:00;9;9: Some painters are not cleaners;cleaners,auditors,painters;1;Aq,Eq,Oq,Iq;Premise 1: No cleaners are auditors;Premise 2: Some painters are not auditors;16;EO3;11732;NVC;369;SZHNZT
NVC;NVC;default;WXWCJZ;0;2016-07-05T08:31:20-04:00;-1;Space: No conclusion is possible;designers,architects,trainers;3;Eq,Oq,Iq,Aq;Premise 1: Some designers are architects;Premise 2: No trainers are architects;38;IE3;1549;Oac;339;WXWCJZ
AC;E;calculations;QQBOGG;0;2016-07-05T08:31:18-04:00;1;1: No actuaries are boxers;actuaries,boxers,opticians;3;Eq,Oq,Iq,Aq;Premise 1: No actuaries are boxers;NA;1;E_1;4683;NVC;379;QQBOGG
AC;O;images;TTOIVF;0;2016-07-05T08:31:23-04:00;2;2: Some joggers are not counselors;joggers,riders,counselors;5;Iq,Oq,Eq,Aq;Premise 1: All joggers are riders;Premise 2: Some counselors are not riders;59;AO3;12539;Oca;325;TTOIVF
CA;A;calculations;UFAXGM;0;2016-07-05T07:30:53-05:00;9;9: All swimmers are cooks;cooks,mayors,swimmers;4;Iq,Oq,Aq,Eq;Premise 1: All mayors are cooks;Premise 2: All mayors are swimmers;26;AA4;1484;Iac,Ica;380;UFAXGM
CA;E;default;MNWGCV;0;2016-07-05T08:31:04-04:00;0;0: No scholars are farmers;farmers,assistants,scholars;7;Oq,Iq,Aq,Eq;Premise 1: Some farmers are assistants;Premise 2: No assistants are scholars;23;IE1;13008;Oac;367;MNWGCV
CA;I;default;WDTTBI;0;2016-07-05T08:31:24-04:00;9;9: Some planners are surfers;surfers,planners,artists;3;Eq,Oq,Iq,Aq;Premise 1: Some surfers are planners;NA;2;I_1;8017;NVC;387;WDTTBI
AC;O;calculations;JBHTQK;1;2016-07-05T08:31:28-04:00;3;3: Some porters are not brewers;porters,judges,brewers;0;Aq,Iq,Oq,Eq;Premise 1: Some porters are judges;Premise 2: No brewers are judges;43;IE3;14292;Oac;352;JBHTQK
CA;E;calculations;RBMPFK;0;2016-07-05T08:31:25-04:00;0;0: No skaters are climbers;climbers,therapists,skaters;7;Oq,Iq,Aq,Eq;Premise 1: No climbers are therapists;Premise 2: All therapists are skaters;46;EA1;14914;Oca;359;RBMPFK
AC;E;default;RAXUPV;0;2016-07-05T07:31:23-05:00;4;4: No painters are actors;painters,workers,actors;0;Aq,Iq,Oq,Eq;Premise 1: All workers are painters;Premise 2: No workers are actors;24;AE4;24095;Oac;360;RAXUPV
CA;I;images;SORCMA;0;2016-07-05T08:31:18-04:00;7;7: Some managers are clerks;clerks,models,managers;4;Iq,Oq,Aq,Eq;Premise 1: Some models are clerks;Premise 2: Some managers are models;15;II2;24049;NVC;372;SORCMA
CA;I;calculations;OUGSBA;0;2016-07-05T07:31:53-05:00;8;8: Some actuaries are boxers;boxers,opticians,actuaries;0;Aq,Iq,Oq,Eq;Premise 1: Some opticians are not boxers;Premise 2: No actuaries are opticians;4;OE2;39193;NVC;376;OUGSBA
CA;I;calculations;UFAXGM;0;2016-07-05T07:30:56-05:00;7;7: Some engineers are fencers;fencers,campers,engineers;4;Iq,Oq,Aq,Eq;Premise 1: Some fencers are campers;Premise 2: Some engineers are campers;27;II3;1484;NVC;380;UFAXGM
AC;I;calculations;QQBOGG;0;2016-07-05T08:31:24-04:00;3;3: Some bakers are sculptors;bakers,sculptors,gamblers;3;Eq,Oq,Iq,Aq;Premise 1: Some bakers are sculptors;NA;2;I_1;4152;NVC;379;QQBOGG
AC;E;calculations;PQPLWC;1;2016-07-05T08:31:30-04:00;1;1: No soldiers are florists;soldiers,editors,florists;3;Eq,Oq,Iq,Aq;Premise 1: All soldiers are editors;Premise 2: No editors are florists;28;AE1;8242;Eac,Eca,Oac,Oca;355;PQPLWC
NVC;NVC;calculations;VQMSLO;1;2016-07-05T08:31:26-04:00;-1;Space: No conclusion is possible;investors,barbers,jugglers;6;Oq,Iq,Eq,Aq;Premise 1: No investors are barbers;Premise 2: Some jugglers are not barbers;46;EO3;4247;NVC;358;VQMSLO
AC;E;images;DBHHZZ;0;2016-07-05T08:31:28-04:00;1;1: No tailors are singers;tailors,pilots,singers;3;Eq,Oq,Iq,Aq;Premise 1: No tailors are pilots;Premise 2: Some pilots are not singers;8;EO1;27612;NVC;371;DBHHZZ
CA;O;calculations;VJHWYK;0;2016-07-05T14:31:27+02:00;7;7: Some florists are not editors;editors,soldiers,florists;7;Oq,Iq,Aq,Eq;Premise 1: Some soldiers are editors;Premise 2: Some florists are soldiers;49;II2;254291;NVC;311;VJHWYK
CA;I;default;BALKVO;0;2016-07-05T08:39:00-04:00;9;9: Some athletes are lawyers;lawyers,hunters,athletes;2;Eq,Aq,Iq,Oq;Premise 1: Some lawyers are not hunters;Premise 2: All athletes are hunters;31;OA3;16411;Oac;362;BALKVO
AC;O;calculations;ROPYFX;0;2016-07-05T08:31:26-04:00;2;2: Some investors are not jugglers;investors,barbers,jugglers;5;Iq,Oq,Eq,Aq;Premise 1: Some barbers are investors;Premise 2: Some barbers are not jugglers;36;IO4;16873;NVC;333;ROPYFX
AC;E;calculations;UFAXGM;0;2016-07-05T07:31:01-05:00;4;4: No packers are butchers;packers,tutors,butchers;4;Iq,Oq,Aq,Eq;Premise 1: Some tutors are packers;Premise 2: All butchers are tutors;28;IA2;2232;NVC;380;UFAXGM
CA;I;default;LOIAQP;0;2016-07-05T05:31:30-07:00;7;7: Some hikers are drivers;drivers,hikers,writers;5;Iq,Oq,Eq,Aq;Premise 1: Some drivers are hikers;NA;2;I_1;15838;NVC;389;LOIAQP
AC;O;images;NRUCLE;1;2016-07-05T08:31:33-04:00;2;2: Some runners are not scientists;runners,chefs,scientists;5;Iq,Oq,Eq,Aq;Premise 1: All chefs are runners;Premise 2: Some chefs are not scientists;12;AO4;15704;Oac;373;NRUCLE
NVC;NVC;images;VGYRLT;1;2016-07-05T13:31:22+01:00;-1;Space: No conclusion is possible;clerks,managers,models;6;Oq,Iq,Eq,Aq;Premise 1: Some managers are not clerks;Premise 2: Some managers are not models;6;OO4;17730;NVC;374;VGYRLT
CA;E;images;KKCVGH;0;2016-07-05T08:31:30-04:00;7;7: No pilots are tailors;tailors,singers,pilots;2;Eq,Aq,Iq,Oq;Premise 1: All singers are tailors;Premise 2: No pilots are singers;19;AE2;10993;Oac;370;KKCVGH
AC;O;calculations;SMKISI;0;2016-07-05T08:31:30-04:00;1;1: Some porters are not brewers;porters,judges,brewers;6;Oq,Iq,Eq,Aq;Premise 1: All porters are judges;Premise 2: All judges are brewers;2;AA1;11112;Aac,Iac,Ica;382;SMKISI
CA;I;calculations;TXTFLX;0;2016-07-05T08:31:30-04:00;7;7: Some joggers are counselors;counselors,riders,joggers;5;Iq,Oq,Eq,Aq;Premise 1: Some riders are not counselors;Premise 2: No riders are joggers;34;OE4;11807;NVC;357;TXTFLX
AC;A;default;WPTJXY;0;2016-07-05T08:31:32-04:00;3;3: All engineers are campers;engineers,campers,fencers;7;Oq,Iq,Aq,Eq;Premise 1: All engineers are campers;NA;0;A_1;16884;NVC;391;WPTJXY
AC;O;calculations;QQBOGG;0;2016-07-05T08:31:29-04:00;2;2: Some fencers are not campers;fencers,campers,engineers;3;Eq,Oq,Iq,Aq;Premise 1: Some fencers are not campers;NA;3;O_1;3555;NVC;379;QQBOGG
NVC;NVC;calculations;VQMSLO;0;2016-07-05T08:31:31-04:00;-1;Space: No conclusion is possible;trainers,architects,designers;6;Oq,Iq,Eq,Aq;Premise 1: No architects are trainers;Premise 2: Some architects are designers;47;EI4;3312;Oca;358;VQMSLO
NVC;NVC;default;OPRVJN;1;2016-07-05T08:31:28-04:00;-1;Space: No conclusion is possible;opticians,boxers,actuaries;1;Aq,Eq,Oq,Iq;Premise 1: Some boxers are not opticians;Premise 2: All actuaries are boxers;28;OA2;27627;NVC;337;OPRVJN
AC;O;images;SZHNZT;0;2016-07-05T08:31:33-04:00;3;3: Some sailors are not potters;sailors,chemists,potters;1;Aq,Eq,Oq,Iq;Premise 1: Some chemists are sailors;Premise 2: Some chemists are not potters;17;IO4;11330;NVC;369;SZHNZT
CA;I;calculations;UFAXGM;0;2016-07-05T07:31:04-05:00;7;7: Some poets are waiters;waiters,cashiers,poets;4;Iq,Oq,Aq,Eq;Premise 1: No cashiers are waiters;Premise 2: Some poets are cashiers;29;EI2;1764;Oca;380;UFAXGM
AC;E;calculations;MDXJSL;0;2016-07-05T08:31:31-04:00;2;2: No models are managers;models,clerks,managers;1;Aq,Eq,Oq,Iq;Premise 1: No models are clerks;Premise 2: No managers are clerks;8;EE3;20373;NVC;377;MDXJSL
AC;I;default;WXWCJZ;0;2016-07-05T08:31:34-04:00;3;3: Some actors are nurses;actors,drillers,nurses;3;Eq,Oq,Iq,Aq;Premise 1: All actors are drillers;Premise 2: All nurses are drillers;39;AA3;12637;NVC;339;WXWCJZ
AC;I;calculations;PQPLWC;0;2016-07-05T08:31:39-04:00;3;3: Some chemists are potters;chemists,sailors,potters;3;Eq,Oq,Iq,Aq;Premise 1: Some chemists are sailors;Premise 2: No sailors are potters;29;IE1;6728;Oac;355;PQPLWC
CA;O;images;SORCMA;0;2016-07-05T08:31:30-04:00;8;8: Some editors are not soldiers;soldiers,florists,editors;4;Iq,Oq,Aq,Eq;Premise 1: Some florists are not soldiers;Premise 2: Some florists are not editors;16;OO4;9667;NVC;372;SORCMA
AC;O;images;TTOIVF;0;2016-07-05T08:31:38-04:00;2;2: Some poets are not cashiers;poets,waiters,cashiers;5;Iq,Oq,Eq,Aq;Premise 1: Some poets are not waiters;Premise 2: Some waiters are cashiers;60;OI1;13729;NVC;325;TTOIVF
NVC;NVC;default;WXWCJZ;1;2016-07-05T08:31:38-04:00;-1;Space: No conclusion is possible;divers,carpenters,linguists;3;Eq,Oq,Iq,Aq;Premise 1: Some carpenters are not divers;Premise 2: Some carpenters are linguists;40;OI4;2583;NVC;339;WXWCJZ
CA;E;calculations;RBMPFK;0;2016-07-05T08:31:39-04:00;0;0: No poets are skaters;skaters,miners,poets;7;Oq,Iq,Aq,Eq;Premise 1: No miners are skaters;Premise 2: All miners are poets;47;EA4;12294;Oca;359;RBMPFK
AC;A;default;NXVYJP;1;2016-07-05T05:31:38-07:00;1;1: All joggers are riders;joggers,counselors,riders;1;Aq,Eq,Oq,Iq;Premise 1: All joggers are counselors;Premise 2: All counselors are riders;0;AA1;13249;Aac,Iac,Ica;385;NXVYJP
NVC;NVC;calculations;JBHTQK;1;2016-07-05T08:31:44-04:00;-1;Space: No conclusion is possible;cooks,mayors,swimmers;0;Aq,Iq,Oq,Eq;Premise 1: Some cooks are not mayors;Premise 2: Some mayors are not swimmers;44;OO1;14113;NVC;352;JBHTQK
